"year","trial_name","trial_type","plot_width","plot_length","plant_date","harvest_date","location","accession_name_syn","plot_name","rep_number","plot_number","row_number","col_number","check_test","notes","accession_name","check_released","latitude","longitude","altitude","department","country","ag_zone","location_short","WAB_20min_10mon","WAB_30min_10mon","carotenoidtotal","betacarotenoid_nirs","branch_number","DM_gravity","DM_nirs","height_1st_branch","yield_ha","harvest_number_plan","germination_perc","yield_ha_v2","DM_yield_ha","root_weight_plot","vigor1_5","lodging1_3","root_number_commercial","stake_plant","planted_number_plot","plant_type","height","height_wt_leaf","harvest_number","root_skin_color1_3","root_constriction1_3","root_type1_5","flesh_color_25center1_8","flesh_color_25outer1_8","root_length1_3","root_weight_air","root_weight_water","root_rot_number","germinated_number_plot","root_peduncle1_3","root_shape1_6","thrips1_5","carotenoid1_8"
2022,"202238BCEPR_cere","202238BCEPR_cere",1.2,3.5,"2022-August-05","2023-May-10","Cerete. Cordoba, Colombia",NA,"202238BCEPR_cere_rep2_SM6267A-3_79",2,79,6,7,"test"," (Operator: lizbethpino, Time: )","SM6267A-3","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,NA,NA,NA,29.7185798381163,NA,150,4.46428571428571,4,100,4.46428571428571,1.32672231420162,1.5,5,2,3,NA,5,3,NA,NA,3,3,NA,4,NA,NA,NA,1475,116,0,5,NA,NA,NA,8
2022,"202238BCEPR_cere","202238BCEPR_cere",1.2,3.5,"2022-August-05","2023-May-10","Cerete. Cordoba, Colombia",NA,"202238BCEPR_cere_rep2_SM6268A-3_97",2,97,10,9,"test"," (Operator: lizbethpino, Time: )","SM6268A-3","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,NA,NA,NA,28.3072810836962,NA,220,6.84523809523809,4,60,6.84523809523809,1.9377007884673,2.3,3,1,1,NA,5,3,NA,NA,2,3,NA,2,NA,NA,NA,2225,158,0,3,NA,NA,NA,8
2022,"202238BCEPR_cere","202238BCEPR_cere",1.2,3.5,"2022-August-05","2023-May-10","Cerete. Cordoba, Colombia",NA,"202238BCEPR_cere_rep2_SM6276A-15_68",2,68,4,8,"test"," (Operator: lizbethpino, Time: )","SM6276A-15","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2022,"202238BCEPR_cere","202238BCEPR_cere",1.2,3.5,"2022-August-05","2023-May-10","Cerete. Cordoba, Colombia",NA,"202238BCEPR_cere_rep2_SM6276A-25_91",2,91,9,6,"test"," (Operator: lizbethpino, Time: )","SM6276A-25","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,NA,NA,NA,28.8287375415282,NA,310,2.82738095238095,4,60,2.82738095238095,0.815098234061065,0.95,3,1,0,NA,5,2,NA,NA,1,3,NA,4,NA,NA,NA,325,24,0,3,NA,NA,NA,8
2022,"202238BCEPR_cere","202238BCEPR_cere",1.2,3.5,"2022-August-05","2023-May-10","Cerete. Cordoba, Colombia",NA,"202238BCEPR_cere_rep2_SM6276A-3_74",2,74,5,9,"test"," (Operator: lizbethpino, Time: )","SM6276A-3","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2022,"202238BCEPR_cere","202238BCEPR_cere",1.2,3.5,"2022-August-05","2023-May-10","Cerete. Cordoba, Colombia",NA,"202238BCEPR_cere_rep2_SM6276A-8_64",2,64,3,9,"test"," (Operator: lizbethpino, Time: )","SM6276A-8","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2022,"202238BCEPR_cere","202238BCEPR_cere",1.2,3.5,"2022-August-05","2023-May-10","Cerete. Cordoba, Colombia",NA,"202238BCEPR_cere_rep2_SM6296A-2_56",2,56,2,10,"test"," (Operator: lizbethpino, Time: )","SM6296A-2","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,NA,NA,NA,24.7903614457831,NA,185,1.78571428571429,4,40,1.78571428571429,0.442685025817555,0.6,3,3,1,NA,5,3,NA,NA,1,3,NA,3,NA,NA,NA,525,27,0,2,NA,NA,NA,6
2022,"202238BCEPR_cere","202238BCEPR_cere",1.2,3.5,"2022-August-05","2023-May-10","Cerete. Cordoba, Colombia",NA,"202238BCEPR_cere_rep2_SM6315A-16_55",2,55,1,10,"test"," (Operator: lizbethpino, Time: )","SM6315A-16","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,NA,NA,NA,17.8085858585858,NA,160,0.148809523809524,4,20,0.148809523809524,0.0265008718133717,0.05,2,1,0,NA,5,3,NA,NA,1,3,NA,4,NA,NA,NA,100,1,0,1,NA,NA,NA,6
2022,"202238BCEPR_cere","202238BCEPR_cere",1.2,3.5,"2022-August-05","2023-May-10","Cerete. Cordoba, Colombia",NA,"202238BCEPR_cere_rep2_SM6317A-1_75",2,75,5,10,"test"," (Operator: lizbethpino, Time: )","SM6317A-1","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,NA,NA,NA,25.7023267838676,NA,165,2.97619047619048,4,100,2.97619047619048,0.764950201900821,1,5,1,0,NA,5,2,NA,NA,3,3,NA,4,NA,NA,NA,1025,58,0,5,NA,NA,NA,6
2022,"202238BCEPR_cere","202238BCEPR_cere",1.2,3.5,"2022-August-05","2023-May-10","Cerete. Cordoba, Colombia",NA,"202238BCEPR_cere_rep2_SM6319A-1_53",2,53,1,8,"test"," (Operator: lizbethpino, Time: )","SM6319A-1","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,NA,NA,NA,25.8651193633952,NA,90,1.19047619047619,4,100,1.19047619047619,0.307918087659467,0.4,3,1,0,NA,5,3,NA,NA,3,3,NA,4,NA,NA,NA,400,23,0,5,NA,NA,NA,8
2022,"202238BCEPR_cere","202238BCEPR_cere",1.2,3.5,"2022-August-05","2023-May-10","Cerete. Cordoba, Colombia",NA,"202238BCEPR_cere_rep2_SM6369A-12_72",2,72,5,7,"test"," (Operator: lizbethpino, Time: )","SM6369A-12","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,NA,NA,NA,26.879213483146,NA,158,1.63690476190476,4,60,1.63690476190476,0.439987125468164,0.55,5,1,0,NA,5,2,NA,NA,2,3,NA,3,NA,NA,NA,475,30,0,3,NA,NA,NA,8
2022,"202238BCEPR_cere","202238BCEPR_cere",1.2,3.5,"2022-August-05","2023-May-10","Cerete. Cordoba, Colombia",NA,"202238BCEPR_cere_rep2_SM6376A-10_86",2,86,8,10,"test"," (Operator: lizbethpino, Time: )","SM6376A-10","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,NA,NA,NA,27.690639625585,NA,155,4.46428571428571,4,80,4.46428571428571,1.23618926899933,1.5,3,3,2,NA,5,4,NA,NA,3,3,NA,4,NA,NA,NA,1375,93,0,4,NA,NA,NA,8
2022,"202238BCEPR_cere","202238BCEPR_cere",1.2,3.5,"2022-August-05","2023-May-10","Cerete. Cordoba, Colombia",NA,"202238BCEPR_cere_rep2_SM6376A-15_100",2,100,10,6,"test"," (Operator: lizbethpino, Time: )","SM6376A-15","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,NA,NA,NA,32.7585419734904,NA,130,4.46428571428571,4,100,4.46428571428571,1.46243490953082,1.5,3,1,2,NA,5,3,NA,NA,3,3,NA,3,NA,NA,NA,1500,142,0,5,NA,NA,NA,6
2022,"202238BCEPR_cere","202238BCEPR_cere",1.2,3.5,"2022-August-05","2023-May-10","Cerete. Cordoba, Colombia",NA,"202238BCEPR_cere_rep2_SM6376A-22_90",2,90,8,6,"test"," (Operator: lizbethpino, Time: )","SM6376A-22","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,NA,NA,NA,27.2013839959738,NA,260,6.54761904761905,4,100,6.54761904761905,1.78104299973638,2.2,4,1,1,NA,5,2,NA,NA,3,3,NA,3,NA,NA,NA,2125,138,0,5,NA,NA,NA,5
2022,"202238BCEPR_cere","202238BCEPR_cere",1.2,3.5,"2022-August-05","2023-May-10","Cerete. Cordoba, Colombia",NA,"202238BCEPR_cere_rep2_SM6376A-23_94",2,94,9,9,"test"," (Operator: lizbethpino, Time: )","SM6376A-23","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,NA,NA,NA,30.8475392448027,NA,130,8.63095238095238,4,100,8.63095238095238,2.66243642291452,2.9,5,1,4,NA,5,2,NA,NA,3,3,NA,2,NA,NA,NA,2575,218,0,5,NA,NA,NA,8
2022,"202238BCEPR_cere","202238BCEPR_cere",1.2,3.5,"2022-August-05","2023-May-10","Cerete. Cordoba, Colombia",NA,"202238BCEPR_cere_rep2_SM6376A-26_85",2,85,7,10,"test"," (Operator: lizbethpino, Time: )","SM6376A-26","test",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,NA,NA,NA,25.8246383799421,NA,180,3.57142857142857,4,100,3.57142857142857,0.922308513569361,1.2,4,1,0,NA,5,3,NA,NA,3,3,NA,4,NA,NA,NA,1100,63,0,5,NA,NA,NA,8
2022,"202238BCEPR_cere","202238BCEPR_cere",1.2,3.5,"2022-August-05","2023-May-10","Cerete. Cordoba, Colombia","Caiseli,Caiselli,CAISELLI","202238BCEPR_cere_rep2_SMB2446-2_73",2,73,5,8,"check"," (Operator: lizbethpino, Time: )","SMB2446-2_is_Caiseli","check_released",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,NA,NA,NA,29.9717391304347,NA,130,0.297619047619048,4,60,0.297619047619048,0.0892016045548652,0.1,2,1,0,NA,5,3,NA,NA,1,3,NA,4,NA,NA,NA,100,8,0,3,NA,NA,NA,1
2022,"202238BCEPR_cere","202238BCEPR_cere",1.2,3.5,"2022-August-05","2023-May-10","Cerete. Cordoba, Colombia","Tai8","202238BCEPR_cere_rep2_TAI8_87",2,87,8,9,"check"," (Operator: lizbethpino, Time: )","TAI8_is_TAI","check_released",8.916666667,-76,101,"Cordoba","Colombia","Subhumid lowland tropics","cere",NA,NA,NA,NA,NA,31.0611111111111,NA,145,5.6547619047619,4,100,5.6547619047619,1.75643187830688,1.9,3,1,2,NA,5,3,NA,NA,3,1,NA,3,NA,NA,NA,1900,163,0,5,NA,NA,NA,1
